TransactionID,DeviceType,DeviceInfo,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11
1001410,desktop,Linux,1.3046,-1.9246,-0.3948,2.2787,0.175,,0.9417,-1.0109,,-0.8962,-0.6119
1139327,mobile,,1.6486,,-0.5915,-0.6258,,,-1.5067,,,,
1105718,mobile,Huawei,-1.2609,-1.054,2.1868,0.2434,-0.5895,,,,1.4927,1.2095,-0.2908
1096219,mobile,,,,0.1232,-0.8753,0.2201,0.0506,-0.6677,-0.1478,-1.1541,,-1.4562
1131866,mobile,Xiaomi,0.5752,0.4287,2.1152,0.5601,-0.1013,,,0.0242,1.2167,-0.8216,
1027264,mobile,Trident/7.0,,,0.079,-0.0209,,-0.0783,-1.4292,-0.6569,,0.3515,-0.5447
1075776,mobile,,-0.1112,0.8188,0.8227,,-0.1632,,-0.2473,-0.5759,0.2521,-0.6921,0.2318
1001975,mobile,Infinix,,,,-0.6072,,,,-0.5428,,,0.8228
1045794,mobile,Infinix,-0.0062,,-1.2159,0.2657,,1.3161,-1.7707,,-0.9411,-0.0995,
1102024,mobile,Trident/7.0,-2.1349,0.4184,,-1.3533,-1.959,,0.5158,,,,
1127500,mobile,Xiaomi,,,0.1407,-0.7509,-0.4944,,0.0045,0.6396,0.0466,-1.4669,
1023843,mobile,SM-G973F,,,-0.375,-0.0916,,,1.0392,-0.7549,-0.166,,
1157476,mobile,,-0.6754,-2.9184,-0.6288,-0.0404,-1.6903,1.1553,-0.1478,-0.4126,,,
1102214,mobile,,-2.0705,-0.2669,,0.0768,-0.2188,,,0.7236,,-1.3561,
1040262,mobile,samsung,0.4665,0.0645,,,-1.1623,-0.1122,,-1.151,-0.0985,,
1147154,mobile,,0.7048,0.1637,0.6761,-0.3691,0.9426,0.9694,0.3277,0.5817,-0.7468,0.5368,
1035992,mobile,rv:11.0,-0.0176,-1.2152,0.9038,-0.0552,,,,0.481,0.0051,-0.7437,-0.5757
1017091,mobile,Trident/7.0,0.2138,0.1187,1.8958,,,0.1257,0.798,-0.6011,,0.5583,0.335
1078594,desktop,Trident/7.0,0.1887,2.6161,0.7225,,0.0297,,,,,-0.0996,-0.222
1149485,mobile,,-0.7259,,-0.5245,,0.0392,,-0.0358,-0.4314,0.3664,,
1026938,mobile,SM-G973F,,,0.9778,0.3698,,,,-0.7686,-0.4183,,
1137706,mobile,SM-G973F,,,0.7149,-1.2423,,0.8729,,0.9278,,-0.5012,2.1973
1059079,mobile,SM-G973F,-0.1242,-1.5343,-1.0397,-0.8076,,0.2242,,,0.1367,,
1085358,mobile,Huawei,-0.4658,-0.8922,0.2536,0.1841,,-0.0859,,,,,0.5219
1070469,mobile,,,-0.4587,-0.1458,0.0021,1.1422,,-1.5697,1.0514,0.685,0.2264,0.8312
1042658,mobile,Windows,,-1.2417,-2.3182,-0.3561,0.073,-0.2748,,0.3218,,,
1101137,mobile,MacOS,-0.0096,0.1392,0.7794,,,,,,,0.0261,-2.0489
1054559,desktop,rv:11.0,0.8646,-1.0545,0.2807,,-0.1304,,-1.6952,1.0728,,,
1140658,mobile,Infinix,-0.7608,,0.4384,0.7746,,-0.3639,,-0.5629,,-0.5178,-0.5092
1103229,desktop,Huawei,0.62,0.4016,1.0097,,,0.0959,-0.5381,0.0223,-1.3859,1.4536,-1.4007
1017851,mobile,,-0.3625,-1.7181,,0.1243,-0.1558,-0.4872,-0.6063,-2.0363,-0.9694,-1.4018,-0.7763
1021965,mobile,Pixel,0.7421,1.2157,0.6579,,3.2742,0.5669,-2.2704,0.4574,1.9158,-1.1505,
1125174,desktop,Huawei,0.1557,0.1434,,-1.156,,-1.8533,0.3715,,-1.5093,0.2411,0.0936
1113509,mobile,Xiaomi,0.0056,-0.373,-0.0942,1.134,,0.6568,-1.0445,0.7629,,0.3331,
1137224,mobile,samsung,-0.655,-0.4543,,,-0.3214,1.886,0.9005,,1.2642,0.3775,-1.1039
1016782,mobile,Xiaomi,1.0121,-0.3355,-0.1344,0.4895,1.1427,,-0.1007,,,,1.1623
1128666,mobile,samsung,0.5572,-0.0001,,2.5209,,0.1969,2.2677,0.423,,-0.4949,
1119559,mobile,Linux,-0.7204,-1.8484,-0.6847,-0.891,0.7687,,-0.7393,-0.4609,,,-0.8566
1065174,mobile,rv:11.0,-0.2384,-1.8523,,0.1366,0.3981,,-1.512,-2.7517,1.5345,1.9713,2.7875
1120874,desktop,Trident/7.0,-0.8326,-3.0831,,0.989,-1.1924,,0.7891,,-2.8445,,
1082403,mobile,samsung,,-0.3974,-1.7104,-0.7756,-0.2075,,0.5507,-0.6625,,-1.5404,
1132266,desktop,,,,-0.8399,0.3625,,,-0.5074,,,,
1128689,mobile,Linux,,,,0.5321,-1.8041,0.1807,,-0.6779,-0.0945,0.5464,
1086943,mobile,Infinix,1.4982,-2.1269,0.5578,1.197,-2.8055,0.1662,0.5094,-0.9974,,0.0162,
1152890,desktop,Infinix,0.0432,-0.2429,-0.348,-0.3684,1.1535,0.3732,,-0.0549,1.5376,,
1053317,mobile,Huawei,,,,,0.9693,,,-0.8745,0.1397,,
1138302,desktop,samsung,0.1982,-0.6118,,0.4467,,0.1413,1.4499,-1.4705,,-2.6215,-0.9513
1127157,mobile,SM-G973F,-0.4294,-0.8733,0.7485,0.9111,,,-0.07,-0.5362,0.6377,-0.4014,
1131959,mobile,Tecno,0.0396,-0.7094,0.8504,0.894,-2.961,,-0.7872,,-1.0214,-0.5291,
1064476,mobile,Linux,0.6733,-0.1604,,-1.0303,1.0569,0.593,,0.2193,0.0435,,
1013447,mobile,Windows,-0.3541,-0.1657,0.2566,-0.1619,-0.1218,0.3672,-0.6879,,,0.419,
1060235,mobile,Windows,1.1824,,,-0.5616,,,0.5634,2.3766,-0.5561,,
1105153,mobile,Pixel,,1.1242,-0.7647,-0.4008,-0.8546,0.5129,,,1.5347,-1.8115,-1.0817
1141663,mobile,samsung,0.0317,0.3553,,-1.5851,,0.2761,,0.2041,,,-0.3935
1109541,mobile,iOS Device,-0.8,,,0.3594,0.9542,-0.0442,-0.852,-0.9646,0.4498,,-2.503
1055402,mobile,Xiaomi,-0.1092,-0.707,0.3486,0.0101,,,,,-0.9565,0.3565,
1124872,mobile,iOS Device,2.2697,,0.0771,-0.8569,,,,0.0736,0.9511,-3.6803,-0.1574
1129410,mobile,Tecno,0.4343,,-0.1254,-0.5624,0.1146,0.8546,0.3227,,0.6501,,-0.1038
1028621,desktop,Tecno,1.3953,-1.4966,1.7352,1.0251,-0.4488,1.5638,-0.513,1.067,0.4078,1.1862,-2.7158
1053700,mobile,Huawei,1.0742,-1.3555,0.5293,,,,-1.7505,0.5799,-1.9813,,0.0509
1030979,mobile,Pixel,-0.6123,-1.8511,0.6367,1.6332,0.8855,0.2673,,,,,
1130940,mobile,SM-G973F,0.7261,-0.6695,1.1237,0.1522,-0.0005,-0.483,-0.7027,-0.0226,,-1.323,-0.0195
1072802,mobile,Linux,,-0.8114,1.979,-0.2935,0.4096,-0.9639,,-0.5524,,,
1141339,mobile,Infinix,0.8044,-2.3446,,,-0.2898,-0.1571,0.1125,-0.4091,,,
1025080,desktop,Xiaomi,-0.5121,,-1.8772,,-1.2611,-0.117,,,-0.0981,0.1407,
1104251,mobile,SM-G973F,-1.3006,0.3718,0.1448,0.0615,0.0637,1.3024,-2.0878,,0.7485,0.7156,0.3922
1128408,mobile,iOS Device,-1.3629,,-1.3642,0.4292,-1.1459,-0.299,-1.0616,,,-0.4486,-0.7382
1145322,mobile,Windows,-1.0797,0.9087,-0.657,,-0.1017,1.4601,0.0543,,1.183,0.0757,
1064690,mobile,Linux,-0.6427,,-0.5244,-2.0092,-0.2794,1.294,1.7362,,-0.8188,,
1056498,mobile,,,0.2124,0.0564,-0.7627,,,-1.0852,-1.5945,,,1.8006
1075061,mobile,Tecno,1.0671,-1.1785,-0.8116,1.5259,,0.7368,,1.4125,1.1438,0.0297,-0.2098
1032768,mobile,Pixel,-0.5461,,-0.5641,,,-0.9457,-1.1942,,1.5125,,2.1899
1111835,mobile,Trident/7.0,-1.1028,-0.1722,1.2708,-0.311,,0.4933,-1.3961,,1.4946,0.0085,
1022606,mobile,rv:11.0,-1.6486,-1.0488,-0.053,0.9967,2.8518,2.0476,,,-0.7209,,1.1084
1109001,mobile,Pixel,-0.1014,1.8109,,,2.3298,-0.5775,,1.129,3.2528,,0.2804
1156878,desktop,Trident/7.0,0.2223,1.1945,-0.6189,-2.4724,-0.979,-0.6492,0.4611,-0.4279,0.2279,0.1048,
1004999,mobile,Huawei,,-1.4634,,,-0.2051,-0.0444,,0.5156,-1.3126,0.2054,
1149179,mobile,SM-G973F,-2.0853,-1.1045,-1.1459,0.1836,,-2.0845,0.2726,,,,
1142474,mobile,Infinix,1.3852,-0.8448,0.0743,-0.1124,-1.1494,-0.1704,-1.5347,,,0.3898,0.2442
1045134,desktop,Infinix,2.224,,-0.5083,,0.8596,1.1651,0.7046,-0.804,,,0.7289
1001102,desktop,Linux,-0.0849,-1.1361,-0.6694,0.7358,0.761,,0.5302,,1.2525,0.2357,-2.205
1072833,desktop,,-0.7708,,-0.2956,0.1398,-1.34,1.0179,,,-0.3407,,
1024580,mobile,SM-G973F,-1.4892,,1.6046,,,-0.8111,,0.9835,1.2852,,-0.6861
1039073,desktop,Linux,-0.3794,0.0292,-0.1077,,-1.2159,-0.0466,0.6577,-0.0605,-1.2292,,-1.1679
1090254,mobile,samsung,-0.244,0.5627,-0.9902,-0.5663,,,,1.0846,,,-0.2886
1109347,mobile,SM-G973F,0.1631,,-2.5374,-0.0401,0.6608,0.1007,-1.7277,,1.2215,,-0.5026
1114684,mobile,Linux,1.5888,-2.5896,-0.9691,-1.4783,,,1.083,-1.9183,-1.345,-1.2277,-1.3278
1076101,mobile,Pixel,,,,-0.3871,-1.6729,0.9737,1.4795,-0.2889,,0.6445,
1110849,mobile,Linux,-0.4619,0.0849,0.7683,0.5533,0.2515,,,0.1035,-0.5367,-0.3315,1.436
1062365,mobile,Linux,0.5354,-0.8879,,,-0.3751,-0.5643,-0.0012,0.2035,,1.0907,1.207
1070334,mobile,Linux,0.7785,-0.3962,,-0.3243,-1.0666,1.7531,,-0.6467,-0.6435,,
1135947,mobile,rv:11.0,-0.9641,0.7203,0.6435,-2.047,0.6661,1.8014,-0.3909,0.6578,,,-1.3148
1014534,desktop,SM-G973F,0.872,-1.5368,1.142,-0.6591,-0.3415,-1.2548,-0.2282,0.5624,-1.114,,-0.5186
1112653,desktop,Xiaomi,,0.0696,,-0.3154,0.6646,,-2.1682,,,-0.7458,
1068732,mobile,Huawei,0.0804,,1.2689,-0.2482,,0.8519,,-0.2099,,0.3471,0.4985
1124129,mobile,Trident/7.0,1.0668,0.2006,,,-0.2751,0.698,,-0.1215,0.2122,-1.368,
1061785,mobile,Xiaomi,0.8234,-0.8262,,-0.5554,-1.446,0.9347,0.1676,0.8719,,,1.2201
1096305,mobile,,,0.7357,-0.2951,,,,,,1.6828,-0.1161,1.7148
1032182,mobile,rv:11.0,0.651,-1.3868,0.0407,0.3469,,,,-0.2841,,,0.9337
1128715,mobile,MacOS,-0.9546,1.0169,-0.63,0.3592,-0.7241,-0.0987,0.357,-0.9098,-0.5043,,
1078059,mobile,iOS Device,,-1.3574,0.2107,0.743,-0.9083,,2.1735,-1.8764,-0.8011,1.188,
1036886,mobile,Huawei,-0.5426,,0.7335,-1.2765,-1.2034,-0.0631,,0.3442,,,0.1978
1005208,mobile,MacOS,0.896,,,0.2571,-2.8142,-0.9243,,,-3.0057,,-1.4281
1148339,mobile,Xiaomi,0.7243,-2.3824,-0.2302,1.0101,-0.4932,,0.4356,,,,-0.402
1019113,desktop,Xiaomi,,0.5177,-0.4851,,,2.0638,,1.9785,-0.8373,-0.6458,-1.3532
1097365,mobile,iOS Device,-0.0907,1.5164,1.0277,0.459,,,-0.2534,,0.2071,,
1021835,mobile,Xiaomi,0.1915,-0.1015,0.8946,0.1145,-0.2281,-1.5892,0.0887,,,,-1.3406
1056270,mobile,Infinix,,0.2827,0.3589,,,0.9643,0.2016,0.715,-0.6507,,0.2733
1147729,desktop,Trident/7.0,-0.2733,-1.8537,0.6887,,,,0.8424,1.0227,-1.3478,-0.2942,
1025411,mobile,SM-G973F,,2.1199,,,-0.2349,,-0.761,-0.0099,-0.5804,,
1026011,mobile,,-0.8505,0.4183,,-0.2545,,0.2613,2.4126,,0.807,,
1136469,mobile,iOS Device,-0.7171,2.2926,1.8726,0.0506,,,-1.2334,0.1933,,-0.2459,-0.4597
1159390,mobile,Infinix,-1.214,,-1.0651,,,0.693,-0.1944,,0.5705,,
1001554,mobile,Trident/7.0,-0.8325,-2.0925,,-0.0657,0.3257,-0.5743,1.0768,,,,
1133237,desktop,rv:11.0,-1.2278,,0.558,,,0.6069,-1.3761,,,,
1119715,mobile,Pixel,-0.0783,-0.4484,,1.1921,-1.7163,0.11,,0.9452,0.7866,-0.719,
1142592,mobile,samsung,,2.3618,-1.3223,-1.5364,2.6478,,0.4816,-1.7649,1.9337,-1.1719,
1153027,mobile,iOS Device,-0.98,-0.4149,,,0.7951,-2.5353,,-0.3454,,,1.0561
1028709,mobile,,-1.3285,,,-2.0792,,,0.1232,0.1393,,,
1018550,mobile,Infinix,,,,,,,,-0.0687,1.6472,,
1067463,mobile,Windows,-0.2633,0.738,,0.2826,,,0.2399,,0.1795,,-0.9757
1084771,desktop,Huawei,0.1035,-0.5495,0.2732,1.1191,,,,0.7515,-1.531,-0.2609,-0.424
1137252,mobile,,,1.9302,-0.3062,-0.5421,0.1518,,,,,-0.8449,-0.2352
1048822,mobile,samsung,0.7964,-0.7459,,-1.3197,1.3294,0.2742,,,,,-0.4519
1077912,mobile,Windows,0.6563,0.4545,,-0.2938,,-0.4136,,0.4833,,,
1130941,mobile,,-0.8907,,0.3818,,,,,0.4438,,-2.7896,
1152129,desktop,iOS Device,1.6328,,-2.1396,-0.9183,0.4315,-0.9139,0.3247,-0.0109,,,-1.0599
1079838,mobile,Infinix,-2.3372,,0.1946,0.8607,1.4125,,,0.0109,-0.5262,,
1115021,mobile,Infinix,1.3035,-2.3871,-0.2119,1.1478,,,-1.3357,0.0837,,,
1158009,mobile,Linux,-0.6197,,-1.5013,,,,0.5073,,,1.3772,
1132440,mobile,Pixel,0.5156,,,0.2174,,-1.6261,,,-1.0962,-2.9529,-0.2673
1147937,mobile,samsung,-0.0298,0.366,0.2355,1.289,,0.7052,2.7959,2.415,,,
1142915,desktop,Linux,0.5938,,,1.3623,1.5364,0.3535,1.5002,0.0421,-1.3437,-0.0192,-0.2008
1129195,mobile,Xiaomi,-0.1449,-2.4485,-0.7152,-0.0824,,0.529,,1.0474,-0.06,0.8636,
1140006,mobile,Huawei,0.9466,,,1.0766,0.3577,1.4544,,,0.1643,-0.2979,
1018814,mobile,rv:11.0,-0.6105,2.0984,,,,-0.3639,0.2351,-0.7417,,,
1025060,mobile,Trident/7.0,0.3046,0.0568,,0.0606,,-0.1276,,1.0009,0.2038,1.4226,-0.9857
1136323,mobile,Huawei,,0.6687,,0.9312,0.3085,,,1.5572,,,
1057855,mobile,Huawei,-0.727,,0.678,,1.8344,0.2572,,,,1.0566,
1027763,mobile,rv:11.0,,0.0922,0.1993,,-2.0686,,,0.8616,0.3327,,-0.5505
1094181,mobile,rv:11.0,,0.994,0.0191,-0.7462,0.6326,0.8038,0.011,,,0.5622,
1154716,desktop,SM-G973F,0.8264,,-0.9619,,0.8794,0.5713,-1.5293,0.8378,,1.388,-0.7218
1131057,mobile,SM-G973F,-0.4372,-0.0569,-0.5901,,0.9314,,0.3695,-0.3967,,1.1872,-0.7699
1082388,mobile,Pixel,-0.2008,,,,1.2593,,-0.5249,0.6172,-0.3808,,
1134495,mobile,Trident/7.0,-0.6883,0.5957,0.4488,,0.0022,0.4079,,,,,0.6423
1066855,mobile,Tecno,,-0.8439,,0.9685,0.4364,,0.6359,1.0387,,,-0.1668
1157610,mobile,Huawei,0.0179,-1.2216,-1.4517,0.1703,0.8759,0.6421,-2.8359,0.5922,-1.8887,-0.4927,-0.0417
1138838,mobile,iOS Device,0.7824,2.5544,,,1.7679,,-0.0535,,3.3447,,
1002709,mobile,Huawei,,,-0.8543,,0.8375,1.7844,,-1.0245,,,0.8498
1128260,mobile,SM-G973F,,2.029,-1.2182,,1.5683,-1.0263,0.6787,1.2552,,,0.023
1088733,desktop,Windows,1.0164,2.3194,-1.0552,,-0.3877,-1.1622,1.3143,-0.8648,,,0.9198
1062473,mobile,,,,0.0808,0.327,,-1.0695,0.1398,0.1405,-0.994,1.2993,0.929
1035657,mobile,Pixel,0.4884,-0.8397,0.6157,,0.417,1.0829,,,-1.8407,-1.987,1.2853
1106727,mobile,rv:11.0,-0.6852,0.4424,,,-0.5463,-0.4866,,,-0.3015,0.2846,
1029890,mobile,Infinix,-0.5078,-1.8653,,1.0574,0.1746,1.7272,-0.6424,,-0.4048,-0.9521,1.4472
1129541,mobile,Infinix,0.2792,-1.4439,,,0.3773,-0.0876,-1.3932,,,0.147,
1060766,mobile,Windows,0.3729,1.5095,,,,,-0.6342,,1.0731,,0.4321
1115160,mobile,rv:11.0,1.0009,,0.6311,,,,,0.0557,-0.2509,,1.5677
1119879,mobile,Tecno,0.9759,,0.4868,-0.2768,1.5053,1.1275,-1.8835,-0.2267,,,-0.0681
1015026,mobile,MacOS,1.7931,0.0676,,-0.1073,,,-0.3068,0.152,,,1.3025
1059915,mobile,Huawei,,1.8611,0.6983,0.4759,0.5638,,0.5074,0.5571,,,
1139203,mobile,MacOS,,-1.9855,-1.6057,0.3879,0.1937,,0.0751,0.1831,0.2929,,0.7743
1021595,mobile,,-0.5748,,-0.8426,,,,-0.494,0.2307,-0.4053,,
1083572,desktop,Pixel,,-0.6603,-0.0553,1.7687,-0.2619,,0.3874,-1.533,,,0.0519
1029730,mobile,samsung,-1.7102,0.2503,-2.9104,-2.0106,0.7831,0.615,,-1.7525,,0.5944,-1.1776
1070398,mobile,Tecno,,,1.2811,1.3089,,,0.9637,0.1459,,,0.1442
1007682,mobile,Trident/7.0,-1.1463,,,0.564,,-0.5713,,,-1.0699,0.4864,1.8679
1057779,desktop,Infinix,0.1144,-0.0475,0.4023,0.2708,,,,-0.4501,,-0.8997,
1044239,mobile,Trident/7.0,,-0.7193,1.714,,,,,,-0.1834,0.3981,0.4369
1071836,desktop,Tecno,,,-0.1218,,-0.6559,0.2412,1.5046,,-1.02,-1.0468,
1035947,mobile,,1.152,-0.88,,,,,-0.5159,,,-1.9385,
1027849,mobile,Tecno,-0.5846,0.2182,1.6258,0.0854,1.7469,-1.618,,-1.0944,0.2787,-0.5637,-0.8197
1059865,mobile,samsung,0.0224,-0.1324,,1.4502,-1.2023,,-0.3038,,-3.5861,0.9063,-1.6321
1019976,mobile,Huawei,,1.5789,0.541,-0.9535,1.1267,-2.1077,,-0.8452,,-0.4545,-0.2221
1102269,mobile,iOS Device,,0.5385,-0.435,-1.1648,0.8315,1.1626,,,-1.6735,-0.1405,
1109964,desktop,rv:11.0,1.2552,,,-1.1425,,-1.1591,,,,-0.5397,
1096571,mobile,Huawei,,0.7682,,-0.4588,-0.4123,-1.5168,1.5905,0.4519,,0.8373,
1079852,mobile,SM-G973F,0.9368,2.065,,-0.1163,-0.4277,,0.0509,,,,
1075155,mobile,Trident/7.0,0.3451,-1.0842,,0.2474,,,-0.3652,0.1419,,-0.3045,-1.5646
1140814,mobile,,,-1.2288,0.4674,1.1689,,-0.3092,1.4759,-0.692,-0.7095,-0.0601,-1.0545
1147220,desktop,iOS Device,-0.9282,1.1111,0.3277,0.3555,,0.3761,1.1368,,,-0.206,
1003124,mobile,SM-G973F,-0.8018,,-0.1761,,,-0.1528,,,,,
1071566,desktop,Windows,-1.6711,-0.3661,0.2706,,-1.0286,,,,-0.298,,
1114741,desktop,Infinix,,-0.2804,-1.5673,,-1.1678,,-0.4478,0.8185,,0.4497,-0.4623
1002464,desktop,rv:11.0,-0.4972,,0.6765,-1.9169,0.174,0.8068,-0.2644,-0.8184,1.1832,0.7251,
1055616,mobile,Windows,0.7656,1.4577,,0.9235,-1.865,-0.2542,-0.6204,,0.6196,,0.7936
1025554,desktop,Infinix,-0.9881,,-0.1327,0.5178,1.2614,-1.0218,,,0.2989,0.3166,
1104362,mobile,Linux,-1.0727,0.9182,0.704,-1.3852,-0.3616,,0.6236,0.428,,-0.6628,
1150330,mobile,,0.3941,,0.1916,,,,-1.0182,,,,-0.2632
1077557,mobile,Pixel,0.3192,2.7657,,1.0308,1.3613,0.5849,0.4827,-0.5178,0.6651,,0.2444
1108507,mobile,Trident/7.0,-2.0071,,,0.8719,1.6257,,,,-1.435,0.2047,1.1626
1003570,mobile,SM-G973F,-0.4625,,,-1.2387,,,-0.8957,-1.7319,,,-1.1518
1151818,mobile,SM-G973F,,0.5068,0.2324,,2.0388,,-0.1535,,,,-1.5899
1050657,mobile,Linux,,,,0.3067,0.1542,-0.7078,0.1305,0.0914,-1.177,,
1131665,mobile,iOS Device,0.2987,1.0176,0.345,1.5011,-0.473,,-0.1236,0.865,,0.5849,
1118369,desktop,MacOS,,-2.1765,-0.2754,-0.0199,-2.184,,0.1735,,,,0.0159
1136577,mobile,Windows,-0.2053,,0.4253,-0.6956,1.3763,-0.2816,,,1.2464,,-0.7647
1152120,mobile,iOS Device,0.6624,,0.3967,,1.6913,0.6713,,0.2691,-0.4545,-2.3077,-0.9849
1021759,mobile,Pixel,,-0.215,-0.679,,-0.3996,0.175,0.2245,,,0.3888,0.7879
1019508,mobile,Linux,-0.2632,0.2046,,-0.0749,-2.4442,0.4961,,,,2.2618,0.5359
1052854,mobile,iOS Device,,,1.4746,2.0609,2.7272,-1.2123,,,1.0073,0.2223,
1047806,mobile,Linux,0.5404,-0.1512,-2.3825,,1.5659,0.8178,0.9781,,1.4071,,0.7776
1068527,mobile,Infinix,-0.4329,-0.6823,-1.5668,,1.5641,-0.3213,,,,0.8188,
1130702,mobile,Xiaomi,-1.3244,-1.0646,,-1.0083,-1.1859,,-1.3107,0.0229,,0.6219,0.1088
1147468,mobile,SM-G973F,1.4135,-1.0214,,,-0.4445,-1.0054,-0.4224,,0.1612,,
1023277,mobile,SM-G973F,0.3397,0.9088,-1.0111,,-0.3614,-0.5509,0.3261,1.1106,0.0482,,
1118800,desktop,MacOS,-0.0228,1.1029,1.3184,-0.0185,0.5583,-0.298,-0.2864,,,0.8127,-1.51
1074853,mobile,SM-G973F,,-0.5751,,,-0.634,0.2851,,,,-1.9727,0.143
1158608,mobile,Infinix,1.1889,,,-1.399,,-0.0981,-2.1787,,0.325,,
1105691,mobile,Linux,-0.257,-0.0717,-0.2579,-0.4818,,,,,-1.3498,,-0.3976
1135940,mobile,samsung,1.6238,-0.7049,0.8362,,-0.1906,-0.3508,,,0.103,,0.9149
1041916,desktop,,-0.5082,1.476,-0.6804,,,-0.0583,0.1004,,1.5749,,
1021587,desktop,Linux,0.6637,-0.14,,,-0.0245,,1.4308,,,-1.0136,
1094936,mobile,SM-G973F,,-0.2032,-0.2078,,0.4012,0.5202,0.4284,,1.1748,,-1.0015
1121675,mobile,SM-G973F,0.8819,-2.216,1.3401,-0.6967,-1.5674,,0.8107,-0.0231,-1.263,,
1054421,desktop,Tecno,1.2845,0.5841,0.8624,,,-0.868,0.5386,,,-1.2848,
1138408,mobile,MacOS,1.4792,,,,2.185,-0.6337,-0.8856,,1.4502,,
1000180,mobile,Pixel,1.683,0.1675,,-0.7566,-0.8616,,1.251,,-0.6465,-0.3543,0.2239
1057941,mobile,iOS Device,0.5035,,,-1.0017,,,,-2.2983,0.0477,1.1936,-0.3941
1090516,mobile,Linux,1.1424,,1.6375,-0.6051,-0.3681,,0.1192,0.7092,-0.5107,,
1025171,mobile,rv:11.0,0.2961,,1.0362,-1.2638,0.1837,,,1.0031,0.1115,0.8885,0.8234
1144335,mobile,Tecno,,-0.9089,-1.0285,0.0899,1.3711,,,,,,
1133826,mobile,samsung,0.8745,,,-0.5269,-0.1822,0.0126,,2.367,,,-1.0337
1000751,mobile,SM-G973F,-0.2876,-0.564,,,0.3368,1.524,-0.2946,2.6086,0.1988,,2.0168
1040967,mobile,Windows,0.4278,-0.1329,-0.1979,,0.9122,,0.9777,,0.9817,-0.7501,-0.769
1093810,mobile,,-0.0974,,-0.5795,-0.2544,0.1291,,1.544,,,,
1123544,desktop,Linux,1.4604,-0.6424,,,-0.9826,-1.6818,,,,,
1105775,mobile,Tecno,-1.545,0.3245,,,1.1579,-1.1605,0.044,0.3868,1.2605,-1.5728,
1076112,desktop,SM-G973F,-0.9765,,0.8776,-1.5929,,1.2066,-1.2126,-0.5011,0.9642,-1.4395,
1120961,mobile,samsung,-2.5432,-0.8211,0.0661,,0.7865,-0.2796,,,-0.3227,,
1029554,mobile,Linux,-0.617,,-0.1357,1.0563,-0.4215,0.5894,0.5696,1.1889,0.351,-2.0507,
1095968,mobile,Huawei,0.2049,-0.2119,,0.0408,-0.2887,,-0.3573,-0.4726,,0.1699,
1092005,mobile,rv:11.0,1.8344,,-0.6777,-0.582,0.4999,,-0.0386,,-0.5871,1.0152,
1117462,mobile,Huawei,0.6906,,,-0.1732,-0.091,0.1239,,,,,
1107984,desktop,rv:11.0,,0.3787,,-1.6869,1.9052,-0.1427,0.191,-2.7671,,,-1.0218
1081238,desktop,Infinix,-0.5394,,,0.6587,-1.6847,0.7759,-0.1392,0.5519,,0.9117,0.1499
1030940,mobile,MacOS,1.1978,0.4044,-0.7349,-0.1011,-1.0327,-0.663,-1.0756,,-0.5724,,-1.0932
1153680,desktop,Trident/7.0,0.5318,,,-2.4391,,,-2.3676,-0.9109,-0.8831,0.7759,
1087884,mobile,Infinix,,,,0.7605,1.2818,-1.693,-0.6674,-1.4881,0.1863,1.3112,0.9554
1133779,mobile,MacOS,,0.8818,-0.2736,-0.5658,1.3028,,-0.2914,-0.0865,,,
1048696,mobile,rv:11.0,,,,-0.4869,0.0298,2.7009,0.3169,1.2834,,,-1.6209
1032660,mobile,,-0.5454,0.0318,1.5593,-0.5037,0.2612,-1.5269,0.7335,0.8632,-0.7683,0.0459,
1035541,mobile,Huawei,0.7174,-1.6146,1.8558,,,,-0.0357,1.839,0.1862,-1.0284,-0.0428
1110365,mobile,Infinix,0.6724,0.4408,-0.0628,0.197,,-1.2179,,-0.5685,,,
1094726,mobile,Pixel,-1.3111,1.5346,-0.4632,0.0921,0.8244,,-0.2838,-1.0354,0.2569,,
1006476,mobile,Infinix,0.482,0.8419,-0.7746,,-0.2177,0.369,-0.3681,,,,
1120713,desktop,iOS Device,-1.1562,1.2466,0.0368,0.1632,0.9046,,,-1.9523,,,-0.0802
1111289,mobile,Infinix,0.8591,0.6752,-1.4462,-0.9038,1.5328,,,-0.777,,,
1088353,mobile,Trident/7.0,-0.4352,-1.1204,-0.2992,1.0695,-1.3456,-0.1415,-0.4492,,-1.0575,,
1044172,mobile,Huawei,0.3188,2.7752,1.0622,,1.5161,0.6309,,2.098,,,-0.9486
1090944,mobile,Windows,-1.4725,0.7325,,0.5712,-0.824,-0.5553,,-2.0572,,,1.1787
1067046,desktop,Xiaomi,,0.8205,,,,,-0.6697,0.5845,,,
1043524,mobile,Tecno,,-1.2921,-1.2315,,0.8084,,-1.1432,-0.4449,-1.3482,,
1148443,mobile,SM-G973F,0.4919,-0.5338,0.9508,-1.3906,,0.1568,0.8344,,,,-1.0071
1046590,mobile,Pixel,-0.705,-0.3273,-0.6626,-1.0877,,0.4735,,-0.7735,1.2893,-0.6569,
1109881,desktop,Xiaomi,-0.0313,-0.2954,0.2263,-0.6122,,0.9992,,1.847,,-0.3898,-2.2026
